Date,Open,High,Low,Close,Adj Close,Volume,"('Close', 'QQQ')","('High', 'QQQ')","('Low', 'QQQ')","('Open', 'QQQ')","('Volume', 'QQQ')","('Close', 'QQQ')","('High', 'QQQ')","('Low', 'QQQ')","('Open', 'QQQ')","('Volume', 'QQQ')"
2009-03-10,26.25,27.38999938964844,26.15999984741211,27.329999923706055,23.812150955200195,175068200.0,,,,,,,,,,
2009-03-11,27.61000061035156,27.989999771118164,27.260000228881836,27.75,24.178089141845703,173094900.0,,,,,,,,,,
2009-03-12,27.729999542236328,28.760000228881836,27.440000534057617,28.670000076293945,24.979665756225582,184395100.0,,,,,,,,,,
2009-03-13,28.65999984741211,28.84000015258789,28.31999969482422,28.739999771118164,25.04066276550293,156783500.0,,,,,,,,,,
2009-03-16,28.93000030517578,28.979999542236328,28.190000534057617,28.260000228881836,24.62245178222656,190269800.0,,,,,,,,,,
2009-03-17,28.399999618530273,29.329999923706055,28.299999237060547,29.329999923706055,25.554710388183594,169773800.0,,,,,,,,,,
2009-03-18,29.209999084472656,30.200000762939453,29.079999923706055,29.700000762939453,25.87709045410156,208033900.0,,,,,,,,,,
2009-03-19,30.11000061035156,30.1299991607666,29.459999084472656,29.68000030517578,25.859664916992188,146753400.0,,,,,,,,,,
2009-03-20,29.690000534057617,30.030000686645508,28.979999542236328,29.18000030517578,25.466060638427734,149410800.0,,,,,,,,,,
2009-03-23,29.899999618530273,30.940000534057617,29.200000762939453,30.899999618530273,26.96715545654297,179499000.0,,,,,,,,,,
2009-03-24,30.63999938964844,30.8799991607666,30.309999465942383,30.329999923706055,26.46969985961914,118757600.0,,,,,,,,,,
2009-03-25,30.59000015258789,31.049999237060547,29.65999984741211,30.469999313354492,26.591875076293945,190555200.0,,,,,,,,,,
2009-03-26,30.799999237060547,31.459999084472656,30.420000076293945,31.40999984741211,27.4122314453125,182459500.0,,,,,,,,,,
2009-03-27,31.0,31.18000030517578,30.709999084472656,30.81999969482422,26.897327423095703,156108100.0,,,,,,,,,,
2009-03-30,30.299999237060547,30.31999969482422,29.6200008392334,30.059999465942383,26.23406219482422,162919700.0,,,,,,,,,,
2009-03-31,30.290000915527344,30.950000762939453,30.270000457763672,30.31999969482422,26.460966110229492,150243800.0,,,,,,,,,,
2009-04-01,29.940000534057617,30.8799991607666,29.790000915527344,30.770000457763672,26.853702545166016,137950000.0,,,,,,,,,,
2009-04-02,31.31999969482422,32.27000045776367,31.229999542236328,31.760000228881836,27.71769905090332,212272400.0,,,,,,,,,,
2009-04-03,32.09000015258789,32.400001525878906,31.829999923706055,32.349998474121094,28.232595443725582,134577300.0,,,,,,,,,,
2009-04-06,31.989999771118164,32.33000183105469,31.649999618530273,32.27000045776367,28.162784576416016,160413700.0,,,,,,,,,,
2009-04-07,31.920000076293945,31.920000076293945,31.209999084472656,31.420000076293945,27.42095947265625,147531200.0,,,,,,,,,,
2009-04-08,31.729999542236328,32.150001525878906,31.489999771118164,31.950000762939453,27.88351249694824,126126000.0,,,,,,,,,,
2009-04-09,32.54999923706055,33.0099983215332,32.43000030517578,32.939998626708984,28.747501373291016,131871500.0,,,,,,,,,,
2009-04-13,32.84000015258789,33.06999969482422,32.529998779296875,32.88999938964844,28.703872680664062,119310500.0,,,,,,,,,,
2009-04-14,32.689998626708984,32.880001068115234,32.27000045776367,32.4900016784668,28.354774475097656,124069000.0,,,,,,,,,,
2009-04-15,32.2599983215332,32.43000030517578,31.850000381469727,32.400001525878906,28.276247024536133,124808200.0,,,,,,,,,,
2009-04-16,32.849998474121094,33.43000030517578,32.5099983215332,33.2400016784668,29.00931930541992,171168000.0,,,,,,,,,,
2009-04-17,33.16999816894531,33.5,32.93000030517578,33.310001373291016,29.07040786743164,129835400.0,,,,,,,,,,
2009-04-20,32.709999084472656,32.81999969482422,32.060001373291016,32.2400016784668,28.13660049438477,123080500.0,,,,,,,,,,
2009-04-21,32.119998931884766,32.7400016784668,32.08000183105469,32.689998626708984,28.529327392578125,145490200.0,,,,,,,,,,
2009-04-22,32.5,33.529998779296875,32.38999938964844,32.790000915527344,28.61659812927246,165040500.0,,,,,,,,,,
2009-04-23,33.0,33.13999938964844,32.4900016784668,33.11000061035156,28.89587020874023,181666600.0,,,,,,,,,,
2009-04-24,33.34000015258789,33.93000030517578,33.06999969482422,33.689998626708984,29.402040481567383,141170000.0,,,,,,,,,,
2009-04-27,33.41999816894531,34.060001373291016,33.349998474121094,33.72999954223633,29.43695068359375,120749100.0,,,,,,,,,,
2009-04-28,33.52000045776367,33.90999984741211,33.36000061035156,33.47999954223633,29.218774795532227,108968000.0,,,,,,,,,,
2009-04-29,33.75,34.400001525878906,33.70000076293945,33.939998626708984,29.620229721069336,141413600.0,,,,,,,,,,
2009-04-30,34.38999938964844,34.900001525878906,34.040000915527344,34.279998779296875,29.91693878173828,144120400.0,,,,,,,,,,
2009-05-01,34.27000045776367,34.540000915527344,34.0099983215332,34.369998931884766,29.995508193969727,100112000.0,,,,,,,,,,
2009-05-04,34.68000030517578,35.09000015258789,34.52000045776367,35.04999923706055,30.588956832885746,119317400.0,,,,,,,,,,
2009-05-05,34.9900016784668,35.060001373291016,34.630001068115234,35.02000045776367,30.562767028808594,113569500.0,,,,,,,,,,
2009-05-06,35.290000915527344,35.34000015258789,34.459999084472656,35.029998779296875,30.57149124145508,178840500.0,,,,,,,,,,
2009-05-07,35.27000045776367,35.27000045776367,33.880001068115234,34.209999084472656,29.855873107910156,216484700.0,,,,,,,,,,
2009-05-08,34.470001220703125,34.7400016784668,33.880001068115234,34.22999954223633,29.87331199645996,183507300.0,,,,,,,,,,
2009-05-11,33.790000915527344,34.720001220703125,33.68000030517578,34.349998474121094,29.97804832458496,142775900.0,,,,,,,,,,
2009-05-12,34.41999816894531,34.47999954223633,33.52000045776367,33.93000030517578,29.61150360107422,147842200.0,,,,,,,,,,
2009-05-13,33.630001068115234,33.650001525878906,32.959999084472656,33.02000045776367,28.817323684692383,175548300.0,,,,,,,,,,
2009-05-14,33.099998474121094,33.70000076293945,33.08000183105469,33.38999938964844,29.140226364135746,140021700.0,,,,,,,,,,
2009-05-15,33.34000015258789,33.81999969482422,33.22999954223633,33.369998931884766,29.122772216796875,121326400.0,,,,,,,,,,
2009-05-18,33.599998474121094,34.279998779296875,33.38999938964844,34.2400016784668,29.88204574584961,114333400.0,,,,,,,,,,
2009-05-19,34.15999984741211,34.7400016784668,33.95000076293945,34.400001525878906,30.021678924560547,129086400.0,,,,,,,,,,
2009-05-20,34.529998779296875,35.040000915527344,34.18000030517578,34.279998779296875,29.91693878173828,131873700.0,,,,,,,,,,
2009-05-21,34.02000045776367,34.2599983215332,33.310001373291016,33.650001525878906,29.367143630981445,139253200.0,,,,,,,,,,
2009-05-22,33.779998779296875,33.970001220703125,33.31999969482422,33.540000915527344,29.271137237548828,83510600.0,,,,,,,,,,
2009-05-26,33.25,34.83000183105469,33.18000030517578,34.790000915527344,30.362031936645508,144857200.0,,,,,,,,,,
2009-05-27,34.689998626708984,35.189998626708984,34.43000030517578,34.54999923706055,30.1525821685791,121348800.0,,,,,,,,,,
2009-05-28,34.7599983215332,35.06999969482422,34.209999084472656,34.95000076293945,30.501684188842773,118931300.0,,,,,,,,,,
2009-05-29,34.970001220703125,35.5,34.7599983215332,35.380001068115234,30.876951217651367,111535700.0,,,,,,,,,,
2009-06-01,35.7599983215332,36.5,35.61000061035156,36.38999938964844,31.758398056030273,119126200.0,,,,,,,,,,
2009-06-02,36.189998626708984,36.790000915527344,36.11000061035156,36.439998626708984,31.802026748657227,126858600.0,,,,,,,,,,
2009-06-03,36.33000183105469,36.369998931884766,35.93000030517578,36.33000183105469,31.70604705810547,93329800.0,,,,,,,,,,
2009-06-04,36.40999984741211,36.790000915527344,36.34000015258789,36.7400016784668,32.06385040283203,89280600.0,,,,,,,,,,
2009-06-05,36.959999084472656,37.08000183105469,36.41999816894531,36.779998779296875,32.09876251220703,121958800.0,,,,,,,,,,
2009-06-08,36.54999923706055,36.95000076293945,36.119998931884766,36.66999816894531,32.00275802612305,89194100.0,,,,,,,,,,
2009-06-09,36.84000015258789,37.16999816894531,36.66999816894531,36.95000076293945,32.24713134765625,109187800.0,,,,,,,,,,
2009-06-10,37.15999984741211,37.16999816894531,36.290000915527344,36.81999969482422,32.13368225097656,133404700.0,,,,,,,,,,
2009-06-11,36.77000045776367,37.22999954223633,36.75,36.81999969482422,32.13368225097656,147909800.0,,,,,,,,,,
2009-06-12,36.66999816894531,36.720001220703125,36.20000076293945,36.650001525878906,31.985301971435547,109452500.0,,,,,,,,,,
2009-06-15,36.29999923706055,36.33000183105469,35.58000183105469,35.900001525878906,31.330781936645508,112152900.0,,,,,,,,,,
2009-06-16,36.040000915527344,36.189998626708984,35.52000045776367,35.54999923706055,31.02531623840332,110550300.0,,,,,,,,,,
2009-06-17,35.70000076293945,36.209999084472656,35.45000076293945,35.88999938964844,31.322036743164062,153421800.0,,,,,,,,,,
2009-06-18,35.83000183105469,36.060001373291016,35.56999969482422,35.81999969482422,31.26095390319824,126266700.0,,,,,,,,,,
2009-06-19,36.04999923706055,36.36000061035156,35.90999984741211,36.15999984741211,31.59650993347168,122044700.0,,,,,,,,,,
2009-06-22,35.83000183105469,35.88999938964844,35.02000045776367,35.08000183105469,30.652795791625977,137714900.0,,,,,,,,,,
2009-06-23,35.18000030517578,35.2599983215332,34.77000045776367,35.0,30.5828914642334,114903100.0,,,,,,,,,,
2009-06-24,35.29999923706055,35.869998931884766,35.279998779296875,35.59000015258789,31.09842109680176,103314600.0,,,,,,,,,,
2009-06-25,35.36000061035156,36.36000061035156,35.279998779296875,36.290000915527344,31.7100830078125,112538200.0,,,,,,,,,,
2009-06-26,36.119998931884766,36.5,36.04999923706055,36.369998931884766,31.77999687194824,87677300.0,,,,,,,,,,
2009-06-29,36.470001220703125,36.75,36.119998931884766,36.45000076293945,31.849889755249023,93817600.0,,,,,,,,,,
2009-06-30,36.54999923706055,36.72999954223633,36.11000061035156,36.380001068115234,31.788719177246097,97843000.0,,,,,,,,,,
2009-07-01,36.560001373291016,36.84000015258789,36.38999938964844,36.400001525878906,31.806198120117188,85976000.0,,,,,,,,,,
2009-07-02,36.09000015258789,36.099998474121094,35.5,35.599998474121094,31.107154846191406,113309800.0,,,,,,,,,,
2009-07-06,35.380001068115234,35.540000915527344,35.040000915527344,35.40999984741211,30.941137313842773,107632500.0,,,,,,,,,,
2009-07-07,35.41999816894531,35.4900016784668,34.5099983215332,34.529998779296875,30.17220115661621,149773000.0,,,,,,,,,,
2009-07-08,34.7400016784668,34.869998931884766,34.29999923706055,34.709999084472656,30.32947158813477,152776400.0,,,,,,,,,,
2009-07-09,34.84000015258789,35.0099983215332,34.650001525878906,34.77000045776367,30.38191032409668,97851500.0,,,,,,,,,,
2009-07-10,34.66999816894531,35.13999938964844,34.560001373291016,34.91999816894531,30.51298141479492,108482000.0,,,,,,,,,,
2009-07-13,34.95000076293945,35.599998474121094,34.47999954223633,35.59000015258789,31.09842109680176,127140300.0,,,,,,,,,,
2009-07-14,35.54999923706055,35.790000915527344,35.400001525878906,35.720001220703125,31.212017059326172,115631700.0,,,,,,,,,,
2009-07-15,36.31999969482422,36.93000030517578,36.13999938964844,36.91999816894531,32.26057052612305,160869700.0,,,,,,,,,,
2009-07-16,36.75,37.439998626708984,36.720001220703125,37.36000061035156,32.64505386352539,120142500.0,,,,,,,,,,
2009-07-17,37.349998474121094,37.56999969482422,37.16999816894531,37.560001373291016,32.8198127746582,104906500.0,,,,,,,,,,
2009-07-20,37.7599983215332,38.0,37.61000061035156,37.91999816894531,33.13434600830078,97168800.0,,,,,,,,,,
2009-07-21,38.06999969482422,38.18000030517578,37.63999938964844,38.18000030517578,33.36155319213867,130587600.0,,,,,,,,,,
2009-07-22,38.209999084472656,38.689998626708984,38.130001068115234,38.5,33.64116287231445,113808600.0,,,,,,,,,,
2009-07-23,38.459999084472656,39.4900016784668,38.38999938964844,39.349998474121094,34.383907318115234,160239300.0,,,,,,,,,,
2009-07-24,38.93000030517578,39.369998931884766,38.779998779296875,39.04999923706055,34.12175369262695,109312300.0,,,,,,,,,,
2009-07-27,39.33000183105469,39.40999984741211,38.869998931884766,39.349998474121094,34.383907318115234,94718600.0,,,,,,,,,,
2009-07-28,39.18000030517578,39.59000015258789,38.93000030517578,39.08000183105469,34.147972106933594,111564300.0,,,,,,,,,,
2009-07-29,39.31999969482422,39.43000030517578,39.0,39.34000015258789,34.37514114379883,126538200.0,,,,,,,,,,
2009-07-30,39.75,40.18000030517578,39.5099983215332,39.56999969482422,34.57612991333008,108969900.0,,,,,,,,,,
2009-07-31,39.56999969482422,39.849998474121094,39.40999984741211,39.45000076293945,34.471275329589844,78208300.0,,,,,,,,,,
2009-08-03,39.869998931884766,40.060001373291016,39.63999938964844,40.040000915527344,34.98680114746094,111722800.0,,,,,,,,,,
2009-08-04,39.849998474121094,40.189998626708984,39.77000045776367,40.040000915527344,34.98680114746094,100690800.0,,,,,,,,,,
2009-08-05,40.130001068115234,40.13999938964844,39.459999084472656,39.72999954223633,34.71593475341797,118093000.0,,,,,,,,,,
2009-08-06,39.81999969482422,39.93000030517578,39.2400016784668,39.380001068115234,34.41012191772461,116937500.0,,,,,,,,,,
2009-08-07,39.91999816894531,40.06999969482422,39.59000015258789,39.880001068115234,34.847007751464844,107442100.0,,,,,,,,,,
2009-08-10,39.7400016784668,39.849998474121094,39.34000015258789,39.599998474121094,34.60234451293945,87163200.0,,,,,,,,,,
2009-08-11,39.470001220703125,39.5,39.04999923706055,39.2599983215332,34.30524826049805,91922700.0,,,,,,,,,,
2009-08-12,39.22999954223633,40.220001220703125,39.20000076293945,39.869998931884766,34.83827209472656,147240000.0,,,,,,,,,,
2009-08-13,40.11000061035156,40.15999984741211,39.63999938964844,40.09000015258789,35.03050231933594,110107000.0,,,,,,,,,,
2009-08-14,39.869998931884766,39.959999084472656,39.279998779296875,39.630001068115234,34.62854766845703,124480200.0,,,,,,,,,,
2009-08-17,38.959999084472656,39.0099983215332,38.459999084472656,38.47999954223633,33.62368392944336,131797200.0,,,,,,,,,,
2009-08-18,38.720001220703125,39.11000061035156,38.61000061035156,39.029998779296875,34.10428237915039,84496200.0,,,,,,,,,,
2009-08-19,38.56999969482422,39.400001525878906,38.540000915527344,39.29999923706055,34.34020233154297,88036300.0,,,,,,,,,,
2009-08-20,39.279998779296875,39.84000015258789,39.20000076293945,39.7599983215332,34.742156982421875,81473500.0,,,,,,,,,,
2009-08-21,39.9900016784668,40.36000061035156,39.7400016784668,40.290000915527344,35.20527267456055,114660200.0,,,,,,,,,,
2009-08-24,40.36000061035156,40.56999969482422,40.099998474121094,40.25,35.170318603515625,109904900.0,,,,,,,,,,
2009-08-25,40.34000015258789,40.7599983215332,40.25,40.369998931884766,35.275177001953125,92900400.0,,,,,,,,,,
2009-08-26,40.279998779296875,40.599998474121094,40.08000183105469,40.29999923706055,35.2140007019043,96407500.0,,,,,,,,,,
2009-08-27,40.290000915527344,40.470001220703125,39.66999816894531,40.400001525878906,35.3013801574707,121957800.0,,,,,,,,,,
2009-08-28,40.900001525878906,41.08000183105469,40.15999984741211,40.439998626708984,35.336326599121094,114300900.0,,,,,,,,,,
2009-08-31,40.13999938964844,40.20000076293945,39.790000915527344,40.029998779296875,34.97806167602539,96415300.0,,,,,,,,,,
2009-09-01,39.88999938964844,40.59000015258789,39.15999984741211,39.279998779296875,34.32273483276367,162958900.0,,,,,,,,,,
2009-09-02,39.06999969482422,39.470001220703125,39.040000915527344,39.25,34.29651641845703,92757200.0,,,,,,,,,,
2009-09-03,39.439998626708984,39.56999969482422,39.02000045776367,39.5099983215332,34.523704528808594,76783100.0,,,,,,,,,,
2009-09-04,39.58000183105469,40.380001068115234,39.52000045776367,40.36000061035156,35.26642990112305,74866600.0,,,,,,,,,,
2009-09-08,40.68000030517578,40.779998779296875,40.459999084472656,40.7400016784668,35.59846496582031,71024400.0,,,,,,,,,,
2009-09-09,40.77000045776367,41.290000915527344,40.59000015258789,41.09000015258789,35.904300689697266,99280800.0,,,,,,,,,,
2009-09-10,41.11000061035156,41.529998779296875,41.0,41.47999954223633,36.245079040527344,99289100.0,,,,,,,,,,
2009-09-11,41.5099983215332,41.619998931884766,41.220001220703125,41.52000045776367,36.28004455566406,93868400.0,,,,,,,,,,
2009-09-14,41.25,41.709999084472656,41.209999084472656,41.68000030517578,36.41983413696289,90435600.0,,,,,,,,,,
2009-09-15,41.650001525878906,41.95000076293945,41.56999969482422,41.810001373291016,36.533451080322266,91594600.0,,,,,,,,,,
2009-09-16,42.0,42.47999954223633,41.84000015258789,42.41999816894531,37.06645965576172,96888500.0,,,,,,,,,,
2009-09-17,42.310001373291016,42.65999984741211,42.209999084472656,42.40999984741211,37.05772399902344,102169600.0,,,,,,,,,,
2009-09-18,42.540000915527344,42.619998931884766,42.209999084472656,42.439998626708984,37.11980819702149,87444200.0,,,,,,,,,,
2009-09-21,42.20000076293945,42.70000076293945,42.15999984741211,42.56999969482422,37.23352813720703,71351400.0,,,,,,,,,,
2009-09-22,42.810001373291016,42.83000183105469,42.439998626708984,42.650001525878906,37.303497314453125,75638400.0,,,,,,,,,,
2009-09-23,42.83000183105469,43.16999816894531,42.380001068115234,42.45000076293945,37.12856674194336,143924100.0,,,,,,,,,,
2009-09-24,42.619998931884766,42.689998626708984,41.77000045776367,42.06999969482422,36.79619216918945,111016400.0,,,,,,,,,,
2009-09-25,41.7599983215332,42.09000015258789,41.58000183105469,41.70000076293945,36.47258758544922,109216000.0,,,,,,,,,,
2009-09-28,41.93000030517578,42.65999984741211,41.88999938964844,42.40999984741211,37.09358596801758,84478500.0,,,,,,,,,,
2009-09-29,42.40999984741211,42.619998931884766,42.029998779296875,42.220001220703125,36.92740631103515,106686400.0,,,,,,,,,,
2009-09-30,42.38999938964844,42.599998474121094,41.599998474121094,42.25,36.95363235473633,173102700.0,,,,,,,,,,
2009-10-01,42.099998474121094,42.130001068115234,41.0,41.0,35.86031723022461,140119100.0,,,,,,,,,,
2009-10-02,40.720001220703125,41.25,40.720001220703125,40.880001068115234,35.755374908447266,145286400.0,,,,,,,,,,
2009-10-05,41.09000015258789,41.400001525878906,40.83000183105469,41.209999084472656,36.04400634765625,97054200.0,,,,,,,,,,
2009-10-06,41.439998626708984,42.13999938964844,41.41999816894531,41.939998626708984,36.68250274658203,124628000.0,,,,,,,,,,
2009-10-07,41.88999938964844,42.08000183105469,41.77000045776367,42.060001373291016,36.787445068359375,93787600.0,,,,,,,,,,
2009-10-08,42.310001373291016,42.619998931884766,42.13999938964844,42.2400016784668,36.94490051269531,107850400.0,,,,,,,,,,
2009-10-09,42.150001525878906,42.54999923706055,42.060001373291016,42.47999954223633,37.15480422973633,62828000.0,,,,,,,,,,
2009-10-12,42.650001525878906,42.869998931884766,42.279998779296875,42.56999969482422,37.23352813720703,53221900.0,,,,,,,,,,
2009-10-13,42.529998779296875,42.75,42.369998931884766,42.58000183105469,37.242279052734375,70939300.0,,,,,,,,,,
2009-10-14,43.11000061035156,43.209999084472656,42.849998474121094,43.15999984741211,37.74955368041992,91004900.0,,,,,,,,,,
2009-10-15,42.93000030517578,43.119998931884766,42.869998931884766,43.060001373291016,37.662086486816406,85772800.0,,,,,,,,,,
2009-10-16,42.900001525878906,42.9900016784668,42.47999954223633,42.779998779296875,37.41720199584961,111859300.0,,,,,,,,,,
2009-10-19,42.810001373291016,43.27000045776367,42.59000015258789,43.209999084472656,37.79329299926758,83512000.0,,,,,,,,,,
2009-10-20,43.459999084472656,43.459999084472656,42.939998626708984,43.220001220703125,37.802024841308594,89847900.0,,,,,,,,,,
2009-10-21,43.209999084472656,43.81999969482422,43.060001373291016,43.13999938964844,37.73207092285156,110397400.0,,,,,,,,,,
2009-10-22,43.060001373291016,43.4900016784668,42.790000915527344,43.310001373291016,37.88075637817383,85871800.0,,,,,,,,,,
2009-10-23,43.72999954223633,43.72999954223633,43.02000045776367,43.130001068115234,37.72331619262695,117020400.0,,,,,,,,,,
2009-10-26,43.20000076293945,43.7599983215332,42.790000915527344,42.9900016784668,37.600868225097656,107068600.0,,,,,,,,,,
2009-10-27,42.93000030517578,43.11000061035156,42.18000030517578,42.34000015258789,37.0323600769043,121438200.0,,,,,,,,,,
2009-10-28,42.189998626708984,42.31999969482422,41.29999923706055,41.38999938964844,36.20143127441406,143553600.0,,,,,,,,,,
2009-10-29,41.630001068115234,42.189998626708984,41.540000915527344,42.09000015258789,36.81369400024414,85207600.0,,,,,,,,,,
2009-10-30,42.060001373291016,42.150001525878906,40.91999816894531,40.959999084472656,35.825340270996094,162796500.0,,,,,,,,,,
2009-11-02,41.0,41.56999969482422,40.63999938964844,41.130001068115234,35.97404479980469,142456600.0,,,,,,,,,,
2009-11-03,40.90999984741211,41.31999969482422,40.84000015258789,41.2599983215332,36.08772659301758,95107000.0,,,,,,,,,,
2009-11-04,41.529998779296875,41.869998931884766,41.279998779296875,41.33000183105469,36.14896774291992,107970600.0,,,,,,,,,,
2009-11-05,41.810001373291016,42.400001525878906,41.779998779296875,42.349998474121094,37.04108428955078,135204800.0,,,,,,,,,,
2009-11-06,42.119998931884766,42.650001525878906,42.08000183105469,42.599998474121094,37.259742736816406,96312300.0,,,,,,,,,,
2009-11-09,42.93000030517578,43.52000045776367,42.880001068115234,43.5099983215332,38.05568313598633,101620800.0,,,,,,,,,,
2009-11-10,43.459999084472656,43.77000045776367,43.400001525878906,43.619998931884766,38.15190505981445,72846500.0,,,,,,,,,,
2009-11-11,43.95000076293945,44.13999938964844,43.61000061035156,43.900001525878906,38.39680099487305,84676200.0,,,,,,,,,,
2009-11-12,43.93000030517578,44.15999984741211,43.54999923706055,43.650001525878906,38.17814636230469,92426100.0,,,,,,,,,,
2009-11-13,43.779998779296875,44.13999938964844,43.630001068115234,44.0099983215332,38.49300384521485,87959500.0,,,,,,,,,,
2009-11-16,44.20000076293945,44.650001525878906,44.119998931884766,44.459999084472656,38.88658905029297,87776100.0,,,,,,,,,,
2009-11-17,44.34000015258789,44.599998474121094,44.25,44.599998474121094,39.0090446472168,81884000.0,,,,,,,,,,
2009-11-18,44.459999084472656,44.4900016784668,44.04999923706055,44.349998474121094,38.79036712646485,100240800.0,,,,,,,,,,
2009-11-19,44.04999923706055,44.08000183105469,43.349998474121094,43.65999984741211,38.18687057495117,114558000.0,,,,,,,,,,
